categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto,modello,sport,colori
Scarpe Sportive,37.5,donna,NEW BALANCE,FUELCELL PROPEL V5 - Sneakers basse - white,129.99,129.99,https://www.zalando.it/new-balance-fuelcell-propel-v5-scarpe-da-corsa-su-strada-white-ne241a0ew-a16.html?size=37.5,FUELCELL PROPEL V5,sneakers basse,white
Scarpe Sportive,37.5,donna,ASICS,BEYOND FF - Scarpe da pallavolo - light blue/white,107.99,119.99,https://www.zalando.it/asics-beyond-ff-scarpe-da-pallavolo-light-bluewhite-as141a16q-k11.html?size=37.5,BEYOND FF,scarpe da pallavolo,light blue/white
Scarpe Sportive,37.5,donna,NEW BALANCE,410 V8 - Scarpe da trail running - blacktop,55.99,79.99,https://www.zalando.it/new-balance-scarpe-running-neutre-blacktop-ne241a0g9-q12.html?size=37.5,410 V8,scarpe da trail running,blacktop
Scarpe Sportive,37.5,donna,ASICS,GT-1000 13 - Scarpe da corsa su strada - black/white,129.99,129.99,https://www.zalando.it/asics-gt-1000-13-scarpe-da-corsa-stabili-blackwhite-as141a18x-q12.html?size=37.5,GT 1000 13,scarpe da corsa su strada, black/white
Scarpe Sportive,37.5,donna,NEW BALANCE,FRESH FOAM 680 V8 - Scarpe da corsa su strada - grey matter,115.0,115.0,https://www.zalando.it/new-balance-fresh-foam-680-scarpe-running-neutre-grey-matter-ne241a0gn-c11.html?size=37.5,FRESH FOAM 680 V8,scarpe da corsa su strada,grey matter
Scarpe Sportive,37.5,donna,NEW BALANCE,FRESH FOAM ARISHI - Scarpe da corsa su strada - landslide,99.95,99.95,https://www.zalando.it/new-balance-fresh-foam-arishi-scarpe-da-corsa-su-strada-landslide-ne241a0hk-o11.html?size=37.5,FRESH FOAM ARISHI,scarpe da corsa su strada,landslide
Scarpe Sportive,37.5,donna,UNDER ARMOUR,PHANTOM 4 - Scarpe da corsa su strada - white,130.0,130.0,https://www.zalando.it/under-armour-phantom-4-scarpe-da-allenamento-white-un241a0dh-a13.html?size=37.5,PHANTOM 4,scarpe da corsa su strada,white
Scarpe Sportive,37.5,donna,ASICS,VERSABLAST 4 - Scarpe da corsa su strada - black/carrier grey,79.99,79.99,https://www.zalando.it/asics-versablast-4-scarpe-da-corsa-su-strada-blackcarrier-grey-as141a1a9-q11.html?size=37.5,VERSABLAST 4,scarpe da corsa su strada,black/carrier grey
Scarpe Sportive,37.5,donna,PUMA,FOREVER NITRO - Scarpe da corsa su strada - peaceful blue yellow alert,160.0,160.0,https://www.zalando.it/puma-forever-nitro-scarpe-da-corsa-su-strada-peaceful-blue-yellow-alert-pu141a16h-k12.html?size=37.5,FOREVER NITRO,scarpe da corsa su strada,peaceful blue yellow alert
Scarpe Sportive,37.5,donna,PUMA,DEVIATE NITRO - Scarpe da corsa su strada - black sunset glow sun stream,170.0,170.0,https://www.zalando.it/puma-deviate-nitro-scarpe-da-corsa-stabili-black-sunset-glow-sun-stream-pu141a13y-q11.html?size=37.5,DEVIATE NITRO,scarpe da corsa su strada,black sunset glow sun stream
Scarpe Sportive,37.5,donna,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - birch/energy aqua,199.95,199.95,https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-su-strada-birchenergy-aqua-as141a18w-a12.html?size=37.5,GEL kayano 31,scarpe da corsa su strada, birch/energy aqua
Scarpe Sportive,37.5,donna,PUMA,FOREVER NITRO - Scarpe da corsa su strada - yellow alert black,160.0,160.0,https://www.zalando.it/puma-sneakers-basse-yellow-alert-black-pu141a16h-e11.html?size=37.5,FOREVER NITRO,scarpe da corsa su strada,yellow alert black
Scarpe Sportive,37.5,donna,UNDER ARMOUR,INFINITE - Scarpe da corsa su strada - halo gray,100.0,100.0,https://www.zalando.it/under-armour-infinite-scarpe-da-corsa-su-strada-halo-gray-un241a0ef-c11.html?size=37.5,INFINITE,scarpe da corsa su strada,halo gray
Scarpe Sportive,37.5,donna,UNDER ARMOUR,PROJECT ROCK 7 - Scarpe da allenamento - white/black/team royal,119.99,159.99,https://www.zalando.it/under-armour-project-rock-7-scarpe-da-allenamento-whiteblackteam-royal-un241a0di-a12.html?size=37.5,PROJECT ROCK 7,scarpe da allenamento,white/black/team royal
Scarpe Sportive,37.5,donna,PUMA,DEVIATE NITRO 3 - Scarpe da corsa su strada - puma black yellow alert pure magenta,170.0,170.0,https://www.zalando.it/puma-scarpe-da-corsa-su-strada-puma-black-yellow-alert-pure-magenta-pu141a15r-q11.html?size=37.5,DEVIATE NITRO 3,scarpe da corsa su strada,puma black yellow alert pure magenta
Scarpe Sportive,37.5,donna,UNDER ARMOUR,DYNAMIC 2 - Scarpe da corsa su strada - gray dawn/purple prime/metallic gray dawn,69.99,99.99,https://www.zalando.it/under-armour-dynamic-2-scarpe-da-allenamento-gray-dawnpurple-primemetallic-gray-dawn-un241a0dw-c11.html?size=37.5,DYNAMIC 2,scarpe da corsa su strada,gray dawn/purple prime/metallic gray dawn
Scarpe Sportive,37.5,donna,NEW BALANCE,FRESH FOAM 680 V8 - Scarpe da corsa su strada - white,114.99,114.99,https://www.zalando.it/new-balance-fresh-foam-680-v8-scarpe-da-corsa-su-strada-white-ne241a0gn-a11.html?size=37.5,FRESH FOAM 680 V8,scarpe da corsa su strada,white
Scarpe Sportive,37.5,donna,UNDER ARMOUR,INFINITE PRO - Scarpe da corsa su strada - black,90.97,130.0,https://www.zalando.it/under-armour-infinite-pro-scarpe-running-neutre-black-un241a0cz-q11.html?size=37.5,INFINITE PRO,scarpe da corsa su strada,black
Scarpe Sportive,37.5,donna,ASICS,VERSABLAST 4 - Scarpe da corsa su strada - ube/light ube,79.99,79.99,https://www.zalando.it/asics-versablast-4-scarpe-da-corsa-su-strada-ubelight-ube-as141a1a9-i11.html?size=37.5,VERSABLAST 4,scarpe da corsa su strada,ube/light ube
Scarpe Sportive,37.5,donna,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - white,199.99,199.99,https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-su-strada-white-as141a18w-a13.html?size=37.5,GEL kayano 31,scarpe da corsa su strada, white
Scarpe Sportive,37.5,donna,ASICS,GT-2000 13 - Scarpe da corsa su strada - lilac,159.95,159.95,https://www.zalando.it/asics-gt-2000-13-scarpe-da-corsa-su-strada-lilac-as141a19f-i12.html?size=37.5,GT 2000 13,scarpe da corsa su strada, lilac
Scarpe Sportive,37.5,donna,NEW BALANCE,FRESH FOAM X MORE V5 - Scarpe da corsa su strada - yellow,169.99,169.99,https://www.zalando.it/new-balance-fresh-foam-scarpe-da-corsa-su-strada-yellow-ne241a0hg-e11.html?size=37.5,FRESH FOAM X MORE V5,scarpe da corsa su strada,yellow
Scarpe Sportive,37.5,donna,ASICS,GEL-COURT HUNTER 3 - Scarpe da pallamano - blue coast/white,80.99,89.99,https://www.zalando.it/asics-gel-court-hunter-3-scarpe-da-pallamano-blue-coastwhite-as141a0xg-k12.html?size=37.5,GEL court hunter 3,scarpe da pallamano, blue coast/white
Scarpe Sportive,37.5,donna,ASICS,GEL-CUMULUS 25 - Scarpe da corsa su strada - black white,127.99,160.0,https://www.zalando.it/asics-scarpe-da-corsa-stabili-black-white-as141a17e-q11.html?size=37.5,GEL cumulus 25,scarpe da corsa su strada, black white
Scarpe Sportive,37.5,donna,UNDER ARMOUR,TURBULENCE - Scarpe da corsa su strada - white,100.0,100.0,https://www.zalando.it/under-armour-hovr-turbulence-scarpe-running-neutre-white-un241a0cg-a13.html?size=37.5,TURBULENCE,scarpe da corsa su strada,white
Scarpe Sportive,37.5,donna,ASICS,GEL-NIMBUS 27 - Sneakers basse - cream/mineral beige,199.99,199.99,https://www.zalando.it/asics-gel-nimbus-27-scarpe-da-corsa-su-strada-creammineral-beige-as141a1af-b11.html?size=37.5,GEL nimbus 27,sneakers basse, cream/mineral beige
Scarpe Sportive,37.5,donna,NEW BALANCE,FRESH FOAM ARISHI - Scarpe da corsa su strada - dream state,99.99,99.99,https://www.zalando.it/new-balance-fresh-foam-arishi-scarpe-da-corsa-su-strada-dream-state-ne241a0hk-k11.html?size=37.5,FRESH FOAM ARISHI,scarpe da corsa su strada,dream state
Scarpe Sportive,37.5,donna,NEW BALANCE,FRESH FOAM X 1080 V14 - Sneakers basse - white/mint,189.99,189.99,https://www.zalando.it/new-balance-fresh-foam-scarpe-da-corsa-su-strada-whitemint-ne241a0h7-a12.html?size=37.5,FRESH FOAM X 1080 V14,sneakers basse,white/mint
Scarpe Sportive,37.5,donna,ASICS,GEL-PULSE 16 - Scarpe da corsa su strada - mineral beige/cream,109.99,109.99,https://www.zalando.it/asics-gel-pulse-16-felpa-con-zip-mineral-beigecream-as141a1ag-b11.html?size=37.5,GEL pulse 16,scarpe da corsa su strada, mineral beige/cream
Scarpe Sportive,37.5,donna,ASICS,GEL-NIMBUS 27 - Sneakers basse - black/breeze,199.99,199.99,https://www.zalando.it/asics-gel-nimbus-27-scarpe-da-corsa-su-strada-blackbreeze-as141a1af-q13.html?size=37.5,GEL nimbus 27,sneakers basse, black/breeze
Scarpe Sportive,37.5,donna,PUMA,KING PRO FG/AG  - Scarpe da calcetto con tacchetti - glowing red- white-red fire,120.0,120.0,https://www.zalando.it/puma-regalo-per-nascita-glowing-red-white-red-fire-pu141a168-g11.html?size=37.5,KING PRO FG/AG,scarpe da calcetto con tacchetti,glowing red- white-red fire
Scarpe Sportive,37.5,donna,NEW BALANCE,FRESH FOAM X HIERRO V8 - Scarpe da trail running - black,160.0,160.0,https://www.zalando.it/new-balance-fresh-foam-x-hierro-v8-scarpe-da-trail-running-black-ne241a0eh-q15.html?size=37.5,FRESH FOAM X HIERRO V8,scarpe da trail running,black
Scarpe Sportive,37.5,donna,NEW BALANCE,FRESH FOAM 680 V8 - Scarpe da corsa su strada - black,114.99,114.99,https://www.zalando.it/new-balance-fresh-foam-680-scarpe-running-neutre-black-ne241a0gn-q11.html?size=37.5,FRESH FOAM 680 V8,scarpe da corsa su strada,black
Scarpe Sportive,37.5,donna,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - pink,199.99,199.99,https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-su-strada-pink-as141a18w-j12.html?size=37.5,GEL kayano 31,scarpe da corsa su strada, pink
Scarpe Sportive,37.5,donna,PUMA,PWR NITRO SQD2 - Scarpe da corsa su strada - mars red  white black,72.95,130.0,https://www.zalando.it/puma-nitro-scarpe-running-neutre-mars-red-white-black-pu144a0c2-g11.html?size=37.5,PWR NITRO SQD2,scarpe da corsa su strada,mars red  white black
Scarpe Sportive,37.5,donna,NEW BALANCE,530 - Scarpe da corsa su strada - grey beige,120.0,120.0,https://www.zalando.it/new-balance-sneakers-basse-grey-beige-ne242a0o4-c11.html?size=37.5,530,scarpe da corsa su strada,grey beige
Scarpe Sportive,37.5,donna,PUMA,CALI DREAM   - Scarpe da corsa su strada - white/feather gray,97.5,115.0,https://www.zalando.it/puma-cali-dream-lthwns-sneakers-basse-whitefeather-gray-pu111a12v-a13.html?size=37.5,CALI DREAM,scarpe da corsa su strada,white/feather gray
Scarpe Sportive,37.5,donna,ASICS,GEL-CHALLENGER 14 - Scarpe da tennis per tutte le superfici - white/blue coast,101.99,119.99,https://www.zalando.it/asics-gel-challenger-14-scarpe-da-tennis-per-tutte-le-superfici-whiteblue-coast-as141a0z8-a13.html?size=37.5,GEL challenger 14,scarpe da tennis per tutte le superfici, white/blue coast
Scarpe Sportive,37.5,donna,UNDER ARMOUR,INFINITE PRO 2 - Scarpe da corsa su strada - stone/fire/downpour gray,129.99,129.99,https://www.zalando.it/under-armour-infinite-pro-2-scarpe-da-corsa-su-strada-stonefiredownpour-gray-un241a0dz-b11.html?size=37.5,INFINITE PRO 2,scarpe da corsa su strada,stone/fire/downpour gray
Scarpe Sportive,37.5,donna,NEW BALANCE,TEKTREL - Scarpe da trail running - sunfade red,109.99,109.99,https://www.zalando.it/new-balance-tektrel-scarpe-da-trail-running-sunfade-red-ne241a0hm-g11.html?size=37.5,TEKTREL,scarpe da trail running,sunfade red
Scarpe Sportive,37.5,donna,NEW BALANCE,FRESH FOAM X 1080 V14 - Sneakers basse - white,189.99,189.99,https://www.zalando.it/new-balance-fresh-foam-x-1080-v14-scarpe-da-corsa-su-strada-white-ne241a0h7-a11.html?size=37.5,FRESH FOAM X 1080 V14,sneakers basse,white
Scarpe Sportive,37.5,donna,NEW BALANCE,FRESH FOAM X 1080 V14 - Sneakers basse - white/grey/blue,189.99,189.99,https://www.zalando.it/new-balance-fresh-foam-scarpe-da-corsa-su-strada-whitegreyblue-ne241a0h7-a13.html?size=37.5,FRESH FOAM X 1080 V14,sneakers basse,white/grey/blue
Scarpe Sportive,37.5,donna,UNDER ARMOUR,VELOCITI 4 - Scarpe da corsa su strada - white/hyper green/halo gray,129.99,129.99,https://www.zalando.it/under-armour-velociti-4-se-scarpe-da-corsa-su-strada-whitehyper-greenhalo-gray-un241a0df-a12.html?size=37.5,VELOCITI 4,scarpe da corsa su strada,white/hyper green/halo gray
Scarpe Sportive,37.5,donna,ASICS,DYNABLAST 5 - Scarpe da corsa su strada - white/breeze,129.99,129.99,https://www.zalando.it/asics-scarpe-running-neutre-whitebreeze-as141a1aa-j11.html?size=37.5,DYNABLAST 5,scarpe da corsa su strada,white/breeze
Scarpe Sportive,37.5,donna,UNDER ARMOUR,INFINITE - Scarpe da corsa su strada - black/white,99.99,99.99,https://www.zalando.it/under-armour-infinite-scarpe-running-neutre-blackwhite-un241a0de-q11.html?size=37.5,INFINITE,scarpe da corsa su strada,black/white
Scarpe Sportive,37.5,donna,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - indigo blue/pure silver,199.99,199.99,https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-su-strada-indigo-bluepure-silver-as141a18w-k12.html?size=37.5,GEL kayano 31,scarpe da corsa su strada, indigo blue/pure silver
Scarpe Sportive,37.5,donna,ASICS,SOLUTION SPEED FF 3 - Scarpe da tennis per tutte le superfici - light ube indigo fog,119.99,149.99,https://www.zalando.it/asics-solution-speed-ff-3-scarpe-da-tennis-per-tutte-le-superfici-light-ube-indigo-fog-as141a17n-i11.html?size=37.5,SOLUTION SPEED FF 3,scarpe da tennis per tutte le superfici,light ube indigo fog
Scarpe Sportive,37.5,donna,ASICS,GEL-NIMBUS 27 - Sneakers basse - black/lake grey,199.99,199.99,https://www.zalando.it/asics-gel-nimbus-27-scarpe-da-corsa-su-strada-blacklake-grey-as141a1af-q11.html?size=37.5,GEL nimbus 27,sneakers basse, black/lake grey
Scarpe Sportive,37.5,donna,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - black/pure silver,199.99,199.99,https://www.zalando.it/asics-scarpe-da-corsa-stabili-blackpure-silver-as141a18w-q12.html?size=37.5,GEL kayano 31,scarpe da corsa su strada, black/pure silver
Scarpe Sportive,37.5,donna,UNDER ARMOUR,PHANTOM 4 - Scarpe da corsa su strada - black,129.99,129.99,https://www.zalando.it/under-armour-ua-phantom-4-scarpe-da-allenamento-black-un241a0dh-q11.html?size=37.5,PHANTOM 4,scarpe da corsa su strada,black
Scarpe Sportive,37.5,donna,PUMA,FAST-TRAC NITRO - Scarpe da trail running - black midnight plum white,130.0,130.0,https://www.zalando.it/puma-sneakers-basse-black-midnight-plum-white-pu111a1hx-q11.html?size=37.5,FAST trac nitro,scarpe da trail running, black midnight plum white
Scarpe Sportive,37.5,donna,NEW BALANCE,FRESH FOAM X HIERRO V8 - Scarpe da trail running - licorice,160.0,160.0,https://www.zalando.it/new-balance-fresh-foam-x-hierro-v8-scarpe-da-trail-running-licorice-ne241a0eh-i13.html?size=37.5,FRESH FOAM X HIERRO V8,scarpe da trail running,licorice
Scarpe Sportive,37.5,donna,PUMA,FAST-TRAC NITRO - Scarpe da trail running - blackglowing redpeaceful blue,130.0,130.0,https://www.zalando.it/puma-fast-trac-nitro-scarpe-da-trail-running-blackglowing-redpeaceful-blue-pu111a1hx-q12.html?size=37.5,FAST trac nitro,scarpe da trail running, blackglowing redpeaceful blue
Scarpe Sportive,37.5,donna,ASICS,GT-2000 13 - Scarpe da corsa su strada - indigo blue/carrier grey,159.99,159.99,https://www.zalando.it/asics-gt-2000-13-scarpe-da-corsa-su-strada-indigo-bluecarrier-grey-as141a19f-k11.html?size=37.5,GT 2000 13,scarpe da corsa su strada, indigo blue/carrier grey
Scarpe Sportive,37.5,donna,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - black/pure silver,199.99,199.99,https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-su-strada-blackpure-silver-as141a18w-q14.html?size=37.5,GEL kayano 31,scarpe da corsa su strada, black/pure silver
Scarpe Sportive,37.5,donna,ASICS,SOLUTION SWIFT FF 2 CLAY - da tennis per terra battuta - white/ube,95.99,119.99,https://www.zalando.it/asics-solution-swift-ff-2-clay-da-tennis-per-terra-battuta-whiteube-as141a1a5-a11.html?size=37.5,SOLUTION SWIFT FF 2 CLAY,da tennis per terra battuta,white/ube
Scarpe Sportive,37.5,donna,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - lilac/orange,199.95,199.95,https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-su-strada-lilacorange-as141a18w-i11.html?size=37.5,GEL kayano 31,scarpe da corsa su strada, lilac/orange
Scarpe Sportive,37.5,donna,UNDER ARMOUR,INFINITE ELITE 2 - Scarpe da corsa su strada - halo gray/stream,159.99,159.99,https://www.zalando.it/under-armour-scarpe-running-neutre-halo-graystream-un241a0e1-c11.html?size=37.5,INFINITE ELITE 2,scarpe da corsa su strada,halo gray/stream
Scarpe Sportive,37.5,donna,PUMA,FAST-TRAC NITRO - Scarpe da trail running - desert dust oak branch midnight plum,130.0,130.0,https://www.zalando.it/puma-sneakers-basse-desert-dust-oak-branch-midnight-plum-pu111a1hx-b11.html?size=37.5,FAST trac nitro,scarpe da trail running, desert dust oak branch midnight plum
Scarpe Sportive,37.5,donna,PUMA,DISPERSE 4 TROPICAL - Scarpe da allenamento - black/white/green glare,64.99,64.99,https://www.zalando.it/puma-scarpe-da-allenamento-blackwhitegreen-glare-pu141a131-q11.html?size=37.5,DISPERSE 4 TROPICAL,scarpe da allenamento,black/white/green glare
Scarpe Sportive,37.5,donna,ASICS,VERSABLAST 4 - Scarpe da corsa su strada - midnight/champagne,79.99,79.99,https://www.zalando.it/asics-versablast-4-scarpe-da-corsa-su-strada-midnightchampagne-as141a1a9-k11.html?size=37.5,VERSABLAST 4,scarpe da corsa su strada,midnight/champagne
Scarpe Sportive,37.5,donna,NEW BALANCE,FRESH FOAM X MORE V5 - Scarpe da corsa su strada - white/green,169.99,169.99,https://www.zalando.it/new-balance-fresh-foam-x-more-v5-scarpe-da-corsa-su-strada-whitegreen-ne241a0hg-a11.html?size=37.5,FRESH FOAM X MORE V5,scarpe da corsa su strada,white/green
Scarpe Sportive,37.5,donna,NEW BALANCE,GAROÉ V2 - Sneakers basse - black,119.99,119.99,https://www.zalando.it/new-balance-garoe-v2-scarpe-da-trail-running-black-ne241a0hf-q11.html?size=37.5,GAROÉ V2,sneakers basse,black
Scarpe Sportive,37.5,donna,ASICS,GEL-KAYANO 31 - Scarpe da corsa su strada - pure aqua/pure silver,199.99,199.99,https://www.zalando.it/asics-gel-kayano-31-scarpe-da-corsa-su-strada-pure-aquapure-silver-as141a18w-k11.html?size=37.5,GEL kayano 31,scarpe da corsa su strada, pure aqua/pure silver
Scarpe Sportive,37.5,donna,ASICS,GEL-CUMULUS 26 GTX - Scarpe da corsa su strada - black/stadium orange,134.95,169.95,https://www.zalando.it/asics-scarpe-running-neutre-blackstadium-orange-as141a19g-q11.html?size=37.5,GEL cumulus 26 gtx,scarpe da corsa su strada, black/stadium orange
Scarpe Sportive,37.5,donna,PUMA,FOREVER NITRO - Scarpe da corsa su strada - cool weather yellow alert,160.0,160.0,https://www.zalando.it/puma-sneakers-basse-cool-weather-yellow-alert-pu141a16h-k11.html?size=37.5,FOREVER NITRO,scarpe da corsa su strada,cool weather yellow alert
Scarpe Sportive,37.5,donna,ASICS,GEL-PULSE 15 - Scarpe da corsa su strada - black/sheet rock,109.95,109.95,https://www.zalando.it/asics-gel-pulse-15-scarpe-running-neutre-blacksheet-rock-as141a17l-q12.html?size=37.5,GEL pulse 15,scarpe da corsa su strada, black/sheet rock
Scarpe Sportive,37.5,donna,UNDER ARMOUR,INFINITE PRO UNISEX - Scarpe da trail running - silica green/summit white/white,139.99,139.99,https://www.zalando.it/under-armour-infinite-pro-scarpe-da-trail-running-silica-greensummit-whitewhite-un242a0mq-m11.html?size=37.5,INFINITE PRO UNISEX,scarpe da trail running,silica green/summit white/white
Scarpe Sportive,37.5,donna,PUMA,VELOCITY NITRO 2 FADE - Scarpe da corsa su strada - spring lavender/black/fizzy lime,109.16,129.95,https://www.zalando.it/puma-velocity-nitro-2-fade-scarpe-running-neutre-spring-lavenderblackfizzy-lime-pu141a0tl-i11.html?size=37.5,VELOCITY NITRO 2 FADE,scarpe da corsa su strada,spring lavender/black/fizzy lime
Scarpe Sportive,37.5,donna,ASICS,GT-2000 13 - Scarpe da corsa su strada - black/white,159.99,159.99,https://www.zalando.it/asics-gt-2000-13-scarpe-da-corsa-stabili-blackwhite-as141a19f-q11.html?size=37.5,GT 2000 13,scarpe da corsa su strada, black/white
Scarpe Sportive,37.5,donna,ASICS,DYNABLAST 5 - Scarpe da corsa su strada - greyish purple/black,129.99,129.99,https://www.zalando.it/asics-scarpe-running-neutre-greyish-purpleblack-as141a1aa-i11.html?size=37.5,DYNABLAST 5,scarpe da corsa su strada,greyish purple/black
Scarpe Sportive,37.5,donna,ASICS,GEL-VENTURE 9 - Scarpe da trail running - black/pearl pink,79.99,79.99,https://www.zalando.it/asics-gel-venture-9-scarpe-da-trail-running-blackpearl-pink-as141a0xl-q18.html?size=37.5,GEL venture 9,scarpe da trail running, black/pearl pink
Scarpe Sportive,37.5,donna,PUMA GOLF,FUSION CRUSH - Scarpe da golf - icy blue/pink icing,89.99,89.99,https://www.zalando.it/puma-golf-fusion-crush-sport-scarpe-da-golf-icy-bluepink-icing-pu541a01k-k11.html?size=37.5,FUSION CRUSH,scarpe da golf,icy blue/pink icing
Scarpe Sportive,37.5,donna,ASICS,GT-2000 13 - Scarpe da corsa su strada - huddle yellow/white,159.99,159.99,https://www.zalando.it/asics-gt-2000-13-scarpe-da-corsa-su-strada-huddle-yellowwhite-as141a19f-e12.html?size=37.5,GT 2000 13,scarpe da corsa su strada, huddle yellow/white
Scarpe Sportive,37.5,donna,ASICS,GEL-PULSE 16 - Scarpe da corsa su strada - black/metropolis,109.99,109.99,https://www.zalando.it/asics-gel-pulse-16-felpa-con-zip-blackmetropolis-as141a1ag-q11.html?size=37.5,GEL pulse 16,scarpe da corsa su strada, black/metropolis
Scarpe Sportive,37.5,donna,NEW BALANCE,FRESH FOAM X HIERRO V8 - Scarpe da trail running - salt/marsh/limelight,160.0,160.0,https://www.zalando.it/new-balance-fresh-foam-x-hierro-v8-scarpe-da-trail-running-saltmarshlimelight-ne241a0eh-m13.html?size=37.5,FRESH FOAM X HIERRO V8,scarpe da trail running,salt/marsh/limelight
Scarpe Sportive,37.5,donna,NEW BALANCE,M1000 UNISEX - Sneakers basse - dark ice wine,169.99,169.99,https://www.zalando.it/new-balance-m1000-unisex-sneakers-basse-dark-ice-wine-ne215p02k-q11.html?size=37.5,M1000 UNISEX,sneakers basse,dark ice wine
Scarpe Sportive,37.5,donna,NEW BALANCE,M1000 UNISEX - Sneakers basse - silver metallic,169.99,169.99,https://www.zalando.it/new-balance-m1000-unisex-sneakers-basse-silver-metallic-ne215p03n-q11.html?size=37.5,M1000 UNISEX,sneakers basse,silver metallic
Scarpe Sportive,37.5,donna,NEW BALANCE,UNISEX - Sneakers basse - sea stone,169.99,169.99,https://www.zalando.it/new-balance-unisex-sneakers-basse-sea-stone-ne215p01q-q11.html?size=37.5,UNISEX,sneakers basse,sea stone
Scarpe Sportive,37.5,donna,NEW BALANCE,M1000 UNISEX  - Sneakers basse - reflection,169.99,169.99,https://www.zalando.it/new-balance-m1000-unisex-sneakers-basse-reflection-ne215p03m-a11.html?size=37.5,M1000 UNISEX,sneakers basse,reflection
Scarpe Sportive,37.5,donna,NEW BALANCE,M1000 UNISEX - Sneakers basse - black,169.99,169.99,https://www.zalando.it/new-balance-m1000-unisex-sneakers-basse-black-ne215p042-q11.html?size=37.5,M1000 UNISEX,sneakers basse,black
Scarpe Sportive,37.5,donna,NEW BALANCE,M1000 UNISEX - Sneakers basse - ice wine,169.99,169.99,https://www.zalando.it/new-balance-m1000-unisex-sneakers-basse-ice-wine-ne215p04a-i11.html?size=37.5,M1000 UNISEX,sneakers basse,ice wine
Scarpe Sportive,37.5,donna,NEW BALANCE,M1000 UNISEX - Sneakers basse - woodland,169.99,169.99,https://www.zalando.it/new-balance-m1000-unisex-sneakers-basse-woodland-ne215p032-n11.html?size=37.5,M1000 UNISEX,sneakers basse,woodland
Scarpe Sportive,37.5,donna,ASICS,GT-1000 13 - Scarpe da corsa su strada - black/breeze,129.99,129.99,https://www.zalando.it/asics-gt-1000-13-scarpe-da-corsa-su-strada-blackbreeze-as141a18x-q13.html?size=37.5,GT 1000 13,scarpe da corsa su strada, black/breeze
Scarpe Sportive,37.5,donna,NEW BALANCE,FRESH FOAM X EVOZ V4 - Scarpe da corsa su strada - clementine,129.99,129.99,https://www.zalando.it/new-balance-x-evoz-v4-scarpe-da-corsa-su-strada-clementine-ne241a0hd-h11.html?size=37.5,FRESH FOAM X EVOZ V4,scarpe da corsa su strada,clementine
Scarpe Sportive,37.5,donna,NEW BALANCE,FUELCELL PROPEL V5 - Sneakers basse - white,129.99,129.99,https://www.zalando.it/new-balance-fuelcell-propel-v5-scarpe-da-corsa-su-strada-white-ne241a0ew-a17.html?size=37.5,FUELCELL PROPEL V5,sneakers basse,white
Scarpe Sportive,37.5,donna,ASICS,GT-2000 13 - Scarpe da corsa su strada - pure aqua/white,159.99,159.99,https://www.zalando.it/asics-gt-2000-13-scarpe-da-corsa-su-strada-pure-aquawhite-as141a19f-k12.html?size=37.5,GT 2000 13,scarpe da corsa su strada, pure aqua/white
Scarpe Sportive,37.5,donna,ASICS,GEL-CUMULUS 26 - Scarpe da corsa su strada - dusty mauve/faded orange,159.99,159.99,https://www.zalando.it/asics-gel-cumulus-26-scarpe-running-neutre-dusty-mauvefaded-orange-as141a17r-i11.html?size=37.5,GEL cumulus 26,scarpe da corsa su strada, dusty mauve/faded orange
Scarpe Sportive,37.5,donna,NEW BALANCE,FRESH FOAM 680 V8 - Scarpe da corsa su strada - quarry blue,115.0,115.0,https://www.zalando.it/new-balance-fresh-foam-680-v8-scarpe-running-neutre-quarry-blue-ne241a0gn-k11.html?size=37.5,FRESH FOAM 680 V8,scarpe da corsa su strada,quarry blue
Scarpe Sportive,37.5,donna,NEW BALANCE,FRESH FOAM X EVOZ V4 - Scarpe da corsa su strada - blue laguna,129.99,129.99,https://www.zalando.it/new-balance-x-evoz-v4-scarpe-da-corsa-su-strada-blue-laguna-ne241a0hd-k11.html?size=37.5,FRESH FOAM X EVOZ V4,scarpe da corsa su strada,blue laguna
Scarpe Sportive,37.5,donna,PUMA,KING ULTIMATE - Scarpe da calcetto con tacchetti - glowing red/white/red fire,184.76,219.95,https://www.zalando.it/puma-king-ultimate-fgag-scarpe-da-calcetto-con-tacchetti-glowing-redwhitered-fire-pu141a12v-g11.html?size=37.5,KING ULTIMATE,scarpe da calcetto con tacchetti,glowing red/white/red fire
